title,speaker,issue_id,comment_sequence,comment_unique_id,toxic,text,is_first_comment,tbdf
"[ProxyManagerBridge] replace ""ocramius/proxy-manager"" by a more convenient fork",Ocramius,741692283,3,726716953,1,"And btw, thanks to the symfony ecosystem for ruining the mood again: was going to work on PHP 8 support this weekend, but yet again I find myself being nervous, angry and frustrated at people treating weekend projects (**LITERALLY DOING IT IN THE WEEKEND**)  like paid-for products.",False,Bitter frustration
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",DaniilAnichin,774727384,1,774727384,0,"<!-- This is the repository for IPython command line, if you can try to make sure this question/bug/feature belong here and not on one of the Jupyter repositories. 

If it's a generic Python/Jupyter question, try other forums or discourse.jupyter.org.

If you are unsure, it's ok to post here, though, there are few maintainer so you might not get a fast response. 

Ability of maintainers to spend time and resources on project like IPython is heavily influenced by US politics, and the current government policies have been harmful to the IPython Maintainers and Community. 

If you are on the fence on who to vote for or wether to vote, please cast your vote in for the democrat party in the US.
-->
Relevant traceback reads as follows: 
```
  File ""../venv/lib/python3.8/site-packages/IPython/core/completer.py"", line 2029, in _complete
    completions = self._jedi_matches(
  File ""../venv/lib/python3.8/site-packages/IPython/core/completer.py"", line 1373, in _jedi_matches
    interpreter = jedi.Interpreter(
  File ""../venv/lib/python3.8/site-packages/jedi/api/__init__.py"", line 725, in __init__
    super().__init__(code, environment=environment,
TypeError: __init__() got an unexpected keyword argument 'column'
```

sys info: 
```
{'commit_hash': '62779a198',
 'commit_source': 'installation',
 'default_encoding': 'utf-8',
 'ipython_path': '../venv/lib/python3.8/site-packages/IPython',
 'ipython_version': '7.18.0',
 'os_name': 'posix',
 'platform': 'Linux-4.15.0-128-generic-x86_64-with-glibc2.17',
 'sys_executable': '../venv/bin/python',
 'sys_platform': 'linux',
 'sys_version': '3.8.5 (default, Jul 20 2020, 19:50:14) \n[GCC 5.4.0 20160609]'}
```
same reported in jedi repo too",True,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",benwu95,774727384,2,751273086,0,"https://github.com/ipython/ipython/commit/dcd9dc90aee7e4c5c52ce44c18e7518934790612

The code has been already updated, but `7.19.0` did not include this. :(",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",davidhalter,774727384,3,751273584,0,"As a temporary fix for anyone just trying to get things working again:

```
pip install jedi==0.17.2
```

----

It would be really nice if you could quickly release a 7.19.1. (It's already fixed on master).

Sorry for that. I did not realize that IPython with that fix was not released yet. I usually test IPython completions before doing a Jedi release, but not this time :/. It will probably also not happen in the future anymore, because I'm going to release Jedi 1.0 soon, so this is probably the last time for a long time that you have to deal with deprecations in Jedi.

Still wish you a Merry Christmas!",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",davidhalter,774727384,4,751274036,0,"By the way, a `7.19.1` release with the dependency `jedi<0.18.0` would also suffice.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",jkryanchou,774727384,5,751425126,0,@davidhalter Thanks for your solution. it finally work.,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",SamuelDSR,774727384,6,751476672,0,"I had the same problem with ipython and thanks to the solution of @davidhalter , it works again. :+1: ",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",digglife,774727384,7,751613487,0,Thank you for opening this issue.  Happy holiday!,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",yurzo,774727384,8,751899801,0,Posted a pr to pin the dependency as suggested: #12746,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bremme,774727384,9,751923463,0,Thanks a lot. I thought my shell was broken. Every time when I tried to use tab completion in IPython it crashed. Glad I found a solution.,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",aprilahijriyan,774727384,10,751947852,0,Finally found a solution! thank you @davidhalter 🎉,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",tik9,774727384,11,753048651,0,When would the problem be fixed so that every Jedi version is compatible with ipython?,False,Impatience
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",NeilGirdhar,774727384,12,753227319,0,"@tik9 Does installing from master work for you?

    pip install git+https://github.com/ipython/ipython

If so, whenever ipython releases a new version, it will be fixed for everyone.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",tik9,774727384,13,753302449,0,"@NeilGirdhar , when doing
`pip install git+https://github.com/ipython/ipython`

It seems to work, I still have to update to the current Jedi.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",omarish,774727384,14,753556986,0,"Got this issue as well. Pinning `jedi==0.17.2` worked for me, thanks @davidhalter.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",stefanschlipfi,774727384,15,753614077,0,"> As a temporary fix for anyone just trying to get things working again:
> 
> ```
> pip install jedi==0.17.2
> ```
> 
> It would be really nice if you could quickly release a 7.19.1. (It's already fixed on master).
> 
> Sorry for that. I did not realize that IPython with that fix was not released yet. I usually test IPython completions before doing a Jedi release, but not this time :/. It will probably also not happen in the future anymore, because I'm going to release Jedi 1.0 soon, so this is probably the last time for a long time that you have to deal with deprecations in Jedi.
> 
> Still wish you a Merry Christmas!

Thank you for your solution.
I got the same issue and IPython worked after I installed Jedi",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",nicksama88,774727384,16,753719755,0,"installing 0.17.2 of jedi also worked for me.  Was chasing my tail trying to figure out why it wasn't working in a new virtual environment, glad to have found this!  Hope the fix is out soon.  Luckily this showed up as the top link in Google for me when searching ""ipython init got an unexpected keyword argument 'column'"".",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bl-ue,774727384,17,754042613,0,"This works:
```console
$ pip install 'jedi<0.18'
```",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",ABODFTW,774727384,18,754056158,0,"Thanks @bl-ue

For reference, the autocomplete on my Jupyter notebook wasn't working and I was getting this same error on the terminal.

And now it's working as expected after downgrading jedi to 0.17.2 by just executing the command @bl-ue mentioned.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",BallsyWalnuts,774727384,19,754626312,0,Confirmed that downgrading jedi to `0.17.2` fixed the issue for me as well. Thanks @davidhalter,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",gabrielebndn,774727384,20,754832463,0,"Hi everyone, I've stumbled on this issue while creating docker images for myself.
If I understand correctly from [this comment](https://github.com/ipython/ipython/issues/12740#issuecomment-751273086) the problem has already been solved on master, but so far no release including the fix has been issued.
In order to better organize my own work, may I know when do you plan a new release? Somebody [here](https://github.com/ipython/ipython/issues/12740#issuecomment-751273584) was suggesting to quickly release 7.19.1, including this patch, is it still an option?",False,Impatience
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",HosseinDahaei,774727384,21,756318031,0,"> As a temporary fix for anyone just trying to get things working again:
> 
> ```
> pip install jedi==0.17.2
> ```
> 
> It would be really nice if you could quickly release a 7.19.1. (It's already fixed on master).
> 
> Sorry for that. I did not realize that IPython with that fix was not released yet. I usually test IPython completions before doing a Jedi release, but not this time :/. It will probably also not happen in the future anymore, because I'm going to release Jedi 1.0 soon, so this is probably the last time for a long time that you have to deal with deprecations in Jedi.
> 
> Still wish you a Merry Christmas!

thanks a lot",False,Impatience
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",LuanComputacao,774727384,22,757333211,0,pip install -U jedi==0.17.2 parso==0.7.1,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",mostealth,774727384,23,757769588,0,"I wonder, when you have a dependency (jedi) that is in version 0.x.y (not reached major 1), if it is not wiser to pin the minor as >=0.17,<0.18.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",yurzo,774727384,24,758110002,0,FYI https://github.com/ipython/ipython/pull/12751#issuecomment-758065462,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",violet4,774727384,25,759827665,0,"> As a temporary fix for anyone just trying to get things working again:
> 
> ```
> pip install jedi==0.17.2
> ```
> 
> It would be really nice if you could quickly release a 7.19.1. (It's already fixed on master).
> 
> Sorry for that. I did not realize that IPython with that fix was not released yet. I usually test IPython completions before doing a Jedi release, but not this time :/. It will probably also not happen in the future anymore, because I'm going to release Jedi 1.0 soon, so this is probably the last time for a long time that you have to deal with deprecations in Jedi.
> 
> Still wish you a Merry Christmas!

note: in anaconda, this has to be done in the same kernel you're using from within the jupyter notebook, not the one you're using the `jupyter notebook` command from!

took me about 30 minutes to finally figure that one out once i found @davidhalter's pip install tip (i used `conda install jedi==0.17.2` instead of pip).

thank you all!",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",gapster,774727384,26,761073748,0,"Can you explain what you mean by ""same kernel ..."" vs ""using the jupyter notebook ...""   i.e.,  will conda install jedi==0.17.2 from the shell command line do the trick?  (it seems to)",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",marvinbernhardt,774727384,27,761689616,0,"> Can you explain what you mean by ""same kernel ..."" vs ""using the jupyter notebook ..."" i.e., will conda install jedi==0.17.2 from the shell command line do the trick? (it seems to)

You can run Jupyter in one env and use it with a kernel from another env. See for example [this SO question](https://stackoverflow.com/questions/53004311/how-to-add-conda-environment-to-jupyter-lab). Jedi version of the latter env matters. If you are not aware of this, you probably use one conda env for jupyter and kernel.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",dowenk,774727384,28,763018119,0,"The following works in ipython/jupyter.   I assume it gets jedi out of the way of the built-in completer.   Good enough for me until fix is released.

%config Completer.use_jedi = False
",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bl-ue,774727384,29,763627280,0,"It does work! 👍🏻 
Nice find @dowenk! 😍 ",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",davidhalter,774727384,30,763815141,0,"Because people at this point probably don't scroll up to my comment (https://github.com/ipython/ipython/issues/12740#issuecomment-751273584), this is what you should do temporarily:

```
pip install jedi==0.17.2
```",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bl-ue,774727384,31,766183653,0,When is the team going to fix this? In just a month hundreds of users have encountered this issue.,False,Impatience
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bl-ue,774727384,32,766183726,0,I guess pinning jedi to 0.17.2 should be added to the readme. Anyone think I should open a PR for that? 😸,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",phinate,774727384,33,766453106,0,"just adding a +1 to this issue, it totally disables tab completion in Jupyter, so worth pinning 0.17.2 until resolved",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",ghimireadarsh,774727384,34,768163265,0,"> As a temporary fix for anyone just trying to get things working again:
> 
> ```
> pip install jedi==0.17.2
> ```
> 
> It would be really nice if you could quickly release a 7.19.1. (It's already fixed on master).
> 
> Sorry for that. I did not realize that IPython with that fix was not released yet. I usually test IPython completions before doing a Jedi release, but not this time :/. It will probably also not happen in the future anymore, because I'm going to release Jedi 1.0 soon, so this is probably the last time for a long time that you have to deal with deprecations in Jedi.
> 
> Still wish you a Merry Christmas!

Thanks",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bl-ue,774727384,35,768270501,0,This issue should be pinned on the GitHub repo.  @Carreau?,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,36,768406516,0,"What the timeline looks like for this getting fixed for mainline conda users? 

I ask because I have an online outreach course spinning up in about four days, meaning that 600+ highschool students are going to be encountering the ""now hit `<TAB>` to autocomplete 😃"" portion of their virtual course, and it is going unceremoniously bomb them out of `ipython`.

Downgrading `jedi` is easy enough for me, but much harder for someone who has never written a line of code before.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bnavigator,774727384,37,768416652,0,"Releasing a new Jedi version might be easier than waiting for the next IPython release.

@davidhalter, how about making a one time exception in this case and reintroducing the deprecated features, the lack of which breaks IPython (and a few more packages) in a Jedi 0.18.1?",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bnavigator,774727384,38,768417720,0,"> What the timeline looks like for this getting fixed for mainline conda users?

You might be successful if you ask the conda maintainers to yank jedi 0.18 from their repos.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,39,768420082,0,"> You might be successful if you ask the conda maintainers to yank jedi 0.18 from their repos.

The last `ipython` builds on conda-forge [already](https://github.com/conda-forge/ipython-feedstock/blob/master/recipe/meta.yaml#L33-L34) depend on `jedi<0.18`, so this this shouldn't even happen if you create a new environment (or do `conda update ipython` first).",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,40,768420717,0,">The last ipython builds on conda-forge already depend on jedi<0.18, so this this shouldn't even happen if you create a new environment (or do conda update ipython first).

Presumably if you have set conda-forge as the default channel, correct?
",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,41,768424748,0,"Even Anaconda [followed](https://github.com/AnacondaRecipes/aggregate/commit/fdd96f6968d7d4b6b8ec68ff0caa4d8566e953f9#diff-b85a555c399c3f7c88b8c090a978f34b985a1b4d23db5d0fd8887dfc80b476d0) with this already, so that shouldn't matter.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,42,768433164,0,"Hmm.. Then why is it that creating a new conda environment (with `conda 4.9.2`) gives me:

```
>>> conda create -n test_it python=3.8 ipython
The following NEW packages will be INSTALLED:
...
ipython            pkgs/main/win-64::ipython-7.19.0-py38hd4e2768_0
...
jedi               pkgs/main/win-64::jedi-0.18.0-py38haa95532_1
```

Am I missing something here?",False,Bitter frustration
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,43,768438937,0,"So the packages are definitely [there](https://anaconda.org/main/ipython/files) (notice the `_1` build number), but interestingly, are not seeing much (or even any) downloads. I don't know if your anaconda channel is behind a proxy somewhere (or indeed, if anaconda themselves do some more integration testing before a package goes ""live""), but in any case, you can work around this by adding `conda config --add channels conda-forge`.

Side note: For any user that's not under the strictest of regulatory requirements (where people want to be able to blame a provider like Anaconda if stuff goes bad), conda-forge is more than ready/stable/secure to be your default channel. But, fair warning, that's just my subjective opinion.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bnavigator,774727384,44,768439476,0,"> Am I missing something here?

Not you, but conda's dependency resolver. This is a problem and has been for years.  (Sorry for the off-topic, but I could not resist)",False,Impatience
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",bnavigator,774727384,45,768450773,0,"> So the packages are definitely [there](https://anaconda.org/main/ipython/files) (notice the `_1` build number), but interestingly, are not seeing much (or even any) downloads

My totally uneducated guess (because I never understood the internals of the conda resolver):
conda sees the conflict for `jedi==0.18.0 and ipython-7.19.0-..._1` and instead of resolving it by `jedi==0.17.2 and ipython-7.19.0-..._1` it chooses `jedi==0.18.0 and ipython-7.19.0-..._0`",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,46,768451169,0,"Welp, spoke too soon, conda-forge has the same problem (basically, the higher build number seems to lose against having one dependency have a higher version, which is not how it _should_ work. A possible solution would be backporting https://github.com/ipython/ipython/commit/dcd9dc90aee7e4c5c52ce44c18e7518934790612 to the feedstock, but that really should happen here first).

> Not you, but conda's dependency resolver. This is a problem and has been for years. (Sorry for the off-topic, but I could not resist)

Have you heard of [mamba](https://github.com/mamba-org/mamba) already? It has a rewritten resolver but is fully compatible with the conda-ecosystem. Not only does it solve the biggest problem of the conda-solver (speed), but it also correctly sets up the environment here:

```
>mamba create -n test python=3.8 ipython
[...]
  ipython                             7.19.0  py38hc5df569_2      conda-forge/win-64       1 MB
  ipython_genutils                     0.2.0  py_1                conda-forge/noarch      21 KB
  jedi                                0.17.2  py38haa244fe_1      conda-forge/win-64     944 KB
[...]
```",False,Bitter frustration
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,47,768459710,0,"Thank you, both of you, for the useful insights and recommendations. I really appreciate it.

It sounds like I will go the route of putting a call-out box in my website that adds a hand-holding jedi-downgrading walkthrough (although, then I have to hope that the students have the awareness to repeat that step when creating new environments)

As it stands, I am dangerously close to making *two* ""but think of the children"" pleas in a single github issue, which is a violation of one of my new years resolutions.

(mamba looks cool!)",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,48,768471208,0,"@rsokl
I raised an issue with conda itself, since it's probably too much (though not impossible) to do this on the conda-forge packaging side (in a way that's also compatible across several jedi-versions) - raised an [issue](https://github.com/conda-forge/ipython-feedstock/issues/127) to discuss that too...

@Carreau [said](https://github.com/ipython/ipython/pull/12751#issuecomment-758065462) he'd make a new release soon, which would of course also solve things.

In the meantime, the ""hand-holding"" guide should be as easy as `conda install ipython ""jedi<0.18""` (the quotes are important though, as otherwise you end up piping to nowhere).",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,49,768898772,0,"@rsokl
There was one other way I hadn't thought about - fixing the conda-forge repodata directly. This was done yesterday, and means the problem is fixed _within_ conda-forge, i.e. when using strict channel priority (ignoring the main anaconda package that still has the same problem) - which unfortunately is not the out-of-the-box behaviour for conda though.

You can either do this for a single install (e.g. `conda create -n test --strict-channel-priority python=3.8 ipython`), but the recommended way (see e.g. [here](https://conda-forge.org/)) is persisting that setting with
```
conda config --set channel_priority strict
```",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",gkuenning,774727384,50,770072154,0,"> Thank you, both of you, for the useful insights and recommendations. I really appreciate it.
> 
> It sounds like I will go the route of putting a call-out box in my website that adds a hand-holding jedi-downgrading walkthrough (although, then I have to hope that the students have the awareness to repeat that step when creating new environments)
> 
> As it stands, I am dangerously close to making _two_ ""but think of the children"" pleas in a single github issue, which is a violation of one of my new years resolutions.
> 
> (mamba looks cool!)

@rsoki, can you post a link to your walkthrough?  I think some others among us have the same problem...",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",gkuenning,774727384,51,770075806,0,"BTW, ""Effective Python"" (2nd edition) #89 suggests using the warnings module to handle things like deprecating arguments.",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,52,770271052,0,"@gkuenning I just uploaded the downgrade instructions to Python Like You Mean It.

Under: [Information Introduction to Python](https://www.pythonlikeyoumeanit.com/Module1_GettingStartedWithPython/Informal_Intro_Python.html) and under [Jupyter Notebooks](https://www.pythonlikeyoumeanit.com/Module1_GettingStartedWithPython/Jupyter_Notebooks.html)",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",h-vetinari,774727384,53,770277649,0,"@rsokl 
Actually, anaconda fixed their repo data as well, so now it works out of the box again 🥳 
",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",rsokl,774727384,54,770284507,0,Nice! I just confirmed this on my end. I guess I'll keep those callout boxes up on PLYMI for a bit in case folks had already installed anaconda.,False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",Carreau,774727384,55,770295999,0,"I'll try to release 7.20 soon; I've make it compatible with jedi 0.18 as pip also use a resolver and so pinning is not an option as pip would be free to downgrade IPython and keep jedi 0.18 which will brake. 

Right now the limiting factor for the release is writing the what's new. ",False,0
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",mostealth,774727384,56,770297420,0,"> I'll try to release 7.20 soon; I've make it compatible with jedi 0.18 as pip also use a resolver and so pinning is not an option as pip would be free to downgrade IPython and keep jedi 0.18 which will brake.
> 
> Right now the limiting factor for the release is writing the what's new.

I am really disappointed that the maintainer of a great product as Ipython has such a limited knowledge about the problem.
The fact that Ipython has not been pinning jedi means that any version of it released in the past that depends on jedi is at its merci to stop working as soon as a no backwards compatible change is introduced and used in Ipython.
By changing Ipython to make it jedi 0.18 compatible and releasing 7.20 you make that 7.20 operational today. If tomorrow jedi makes another backwards incompatible change We will be screwed again.
And you can't blame jedi for backwards incompatible changes because it is not even 1.x and you are not even pinning the major.
You are calling for trouble.",False,Bitter frustration
"Last jedi release (0.18.0) is incompatible with ipython (7.19 and 7.18 tested); reason - column arg was deprecated, and now removed",Carreau,774727384,57,770299991,1,"> I am really disappointed that the maintainer of a great product as Ipython has such a limited knowledge about the problem.
> The fact that Ipython has not been pinning jedi means that any version of it released in the past that depends on jedi is at its merci to stop working as soon as a no backwards compatible change is introduced and used in Ipython.
> By changing Ipython to make it jedi 0.18 compatible and releasing 7.20 you make that 7.20 operational today. If tomorrow jedi makes another backwards incompatible change We will be screwed again.
> And you can't blame jedi for backwards incompatible changes because it is not even 1.x and you are not even pinning the major.
> You are calling for trouble.

I'm amazed that someone that contribute squat is telling me what i'm doing wrong without tryign to really think about the problem.

- Say I pin IPython 7.20 to jedi <0.19 , and david release jedi 0.19. 
- pip is no free to say ""hey let's install jedi 0.19 and downgrade IPython to 5.x"". 
- Bam you are wrong™️ . 💎 🚀 🌕 

And second the change of API were in jedi 0.17 with deprecation warnings and fix in master close to a year ago; I thought that by now 8.0 would be out. 

FYI about me know nothing about versioning:
  - I spend month implementing on pushing the `python_requires` logic in pypi, and in pip to make sure when IPython dropped it did not break for Python 2 users
  - I'm one of the regular advocate to have version medata data and package content to be separated in conda/pypi for this exact reason.
  - It's not because something seem obvious that it's correct.

You could have just asked in for a question ""why are not you pinning to <0.19 starting with IPython 7.20"", to which I would have responded.
So not only you are impolite and haven't done your research,  everybody see you incorrectly assume you know better than others and  you've lost all credibility.

✋ ⬇️ 🎤 ",False,Bitter frustration
Update cleanup.sh so that testversions of engine kept longer for download,saturnvgoesup,777338361,1,777338361,0,"do not delete so soon.
relevant forum thread: https://springrts.com/phpbb/viewtopic.php?f=1&t=40040",True,0
Update cleanup.sh so that testversions of engine kept longer for download,abma,777338361,2,753371471,0,"the disk space on springrts.com is limited, there must be some autodeletion.

something similar like

https://github.com/spring/pr-downloader/blob/master/scripts/cleanup-builds.py 

needs to be used which deletes by ""short"" age and keeps the last n files.",False,0
Update cleanup.sh so that testversions of engine kept longer for download,saturnvgoesup,777338361,3,753372932,0,"there still is autodeletion, just slower.

used disk space depends on the ratio between new build and time until deletion.
in past this ratio was such, that all builds were deleted. no build at all remained for download.
i suggest to go with the dirty solution of longer deletion-time and adjust it if disk space should become a problem. i can also look into deleting based on file names or dates and only keep a certain amount of builds.",False,0
Update cleanup.sh so that testversions of engine kept longer for download,abma,777338361,4,753373559,0,">  i suggest to go with the dirty solution of longer deletion-time and adjust it if disk space should become a problem.

no, as when springrts.com runs out of disk space the database very likely will corrupt. this is much worse than not having development builds.

still the main issue was, that there was no stable release for >2 years.",False,0
Update cleanup.sh so that testversions of engine kept longer for download,saturnvgoesup,777338361,5,753375172,0,"the forum thread got locked right now and so i lost interest. you can close this, too. in fact close down everything.",False,Bitter frustration
Update cleanup.sh so that testversions of engine kept longer for download,abma,777338361,6,753377276,1,"this pull request comes way to late, sorry. when ""fixing"" it, please fix it orderly and not quick and dirty as it will create much more worse problems.

will you care about enough free disk space on springrts.com? i think no: so you have to listen to me.",False,Impatience
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,1,786108116,0,"#### Is your feature request related to a problem?

I seriously get the impression that Pandas is actively being sabotaged. As a case in point, `DataFrame.lookup` was deprecated in v1.2. The problems with this are:

1. The [doc for `DataFrame.lookup`](https://pandas.pydata.org/pandas-docs/stable/reference/api/pandas.DataFrame.lookup.html) says to see itself for an example. Well, there is no example in the doc page. The only example I'm aware of is [here](https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#looking-up-values-by-index-column-labels) instead which is a different page.
2. The [changelog](https://pandas.pydata.org/docs/whatsnew/v1.2.0.html#deprecations) for this deprecation points to [GH18682](https://github.com/pandas-dev/pandas/pull/18682) which looks to be wholly irrelevant to this change. A lot has gone wrong here.
3. There is significant user code that already uses `lookup`. Why break it? If the current implementation of `lookup` is suboptimal, shouldn't it be optimized instead?
4. It is extremely complicated to use `melt` when `lookup` works quite simply. For example, compare [this simple answer using `lookup`](https://stackoverflow.com/a/45487394/) with [this complicated answer using `melt`](https://stackoverflow.com/a/65722008/).

Does nobody review changes, docs, and release notes anymore prior to the release? It looks this way.

#### Describe the solution you'd like

1. Optimize `lookup` if attainable using `melt` or otherwise.
1. Undeprecate `lookup`.",True,Bitter frustration
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,2,760303544,0,"> Does nobody review changes, docs, and release notes anymore prior to the release? It looks this way.

this is not a friendly way to ask for things.

`DataFrame.lookup` has seen NO love at all since its initial implemention. It is a duplicative and unmaintained function. This is also polluting the namespace and is not in any way integrated to all of the other indexers. We do not need N ways to do the same thing.",False,Bitter frustration
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,3,760304833,0,https://github.com/pandas-dev/pandas/pull/35224 is the PR and https://github.com/pandas-dev/pandas/issues/18262 is the issue,False,0
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,4,760305261,0,"@impredicative you are welcome to contribute patches, e.g. doc fixes or other things.",False,0
